1006584,Brookside Farmers' Market,http://www.pcfma.com/market_home.php?market_id=75,,,,,3603 St. Andrews Dr.,Stockton,San Joaquin,California,95219,May to September,Thu:4:00 AM - 7:00 PM;,,,,,,,-121.3594640,37.9788110,Private business parking lot,N,Y,N,Y,Y,-,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,6/13/2012 12:28:40 PM
1008379,Brooksville Farmers' Market,,https://www.facebook.com/BrooksvilleMaineFarmersMarket,,,,Cornfield Hill Road,Brooksville,Hancock,Maine,04617,05/28/2013 to 09/24/2013,Tue: 9:30 AM-12:00 PM;,,,,,,,-68.737726,44.342830,Local government building grounds,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,6/24/2013 5:13:41 PM
1018891,Brooksville Main Street Farmers Market,,,,,,Main Street,Brooksville,Hernando,Florida,34602,03/11/2018 to 12/31/2018,Sun: 10:00 AM-4:00 PM;,,,,,,,-82.387877,28.555079,,Y,N,N,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,12/15/2017 12:38:36 PM
1001086,Brookville Farmers Market,,https://www.facebook.com/groups/63096253830/,,,,South Main Street,Brookville,Franklin,Indiana,47012,05/16/2014 to 10/17/2014,Fri: 3:30 PM-7:00 PM;,,,,,,,-85.011762,39.414490,Private business parking lot,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,5/15/2014 10:57:51 AM
1005909,Brookwood Farmers Market,http://www.brookwoodfarmersmarket.com,,,,,Caney Road,Cumming,Forsyth,Georgia,30041,June to September,Fri:4:00 PM - 7:00 PM;,,,,,,,-84.1899215,34.1048891,Local government building grounds,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 3:18:29 PM
1012171,Broome County Regional Farmers Market,http://www.bcregionalmkt.com,Facebook.com/broomecountyregionalfarmersmarket,,,,840 Upper Front St,Binghamton,Broome,New York,13905,06/25/2016,Tue: 4:00 PM-7:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-75.906011,42.128211,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,7/20/2016 1:01:58 PM
1017989,Broomfield Farmers Market at Holy Comforter Episcopal Church,http://www.holycomforterchurch.net/broomfield-farmers-market/,www.facebook.com/Broomfield-Farmers-Market-at-Holy-Comforter-205491972824879/,,,,1700 W 10th Ave,Broomfield,Broomfield,Colorado,80020,06/13/2017 to 09/26/2017,Tue: 4:00 PM-7:00 PM;,,,,,,,-105.090062,39.928470,,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,5/11/2017 5:52:28 PM
1001751,Brooten Farmers Market,,,,,,,Brooten,Stearns,Minnesota,56316,June to September,Thu:4:30 pm - 6:00 pm;,,,,,,,-95.228,45.6496,Local government building grounds,N,N,N,N,N,-,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,6/9/2011 12:01:20 AM
1005744,Brown County Farmers Market,,,,,,Rte 24 W/Quincy Road,Mt. Sterling,Brown,Illinois,62353,May to October,Sat:8:00 am - 12:00 pm;,,,,,,,-90.7731,39.9878,Private business parking lot,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/11/2011 12:26:51 PM
1009737,Brown County Farmers Market (Ripley Farmer's Market),,,,,,Main and Cherry St,Georgetown ,Brown,Ohio,45121,05/08/2014 to 11/01/2014,Thu: 3:00 PM-7:00 PM;,,,,,,,-83.9044248,38.8653546,Private business parking lot,N,N,N,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,4/4/2014 1:01:07 AM
1009736,Brown County Farmers Market (Ripleys' Farmers Market),,,,,,477 W. Main St,Mt Orab,Brown,Ohio,45154,05/10/2014 to 11/01/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-83.867718,38.9342260,Private business parking lot,N,N,N,N,Y,-,Y,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,4/4/2014 12:51:23 AM
1018135,Brown Deer Farmers Market,http://www.browndeerfarmersmarket.org,www.facebook.com/BrownDeerFarmersMarket,,,,9078 N. Green Bay Road,Brown Deer,Milwaukee,Wisconsin,53209,06/14/2017 to 10/25/2017,Wed: 9:00 AM-6:00 PM;,11/11/2017 to 04/28/2018,Sat: 10:00 AM-2:00 PM;,,,,,-87.961917,43.181435,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,6/20/2017 1:30:37 PM
1019468,Brown University Farmers Market,https://www.farmfreshri.org/,https://www.facebook.com/brownfarmersmarket/,https://twitter.com/FarmFreshRI?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,,Thayer St,Providence ,Providence,Rhode Island,02912,09/04/2019 to 10/30/2019,Wed: 10:30 AM-2:00 PM;,,,,,,,-71.399886,41.823466,,Y,Y,Y,Y,Y,-,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,4/11/2019 2:21:15 PM
1017938,Brownsburg Farmers Market,http://www.brownsburg.org,facebook.com/brownsburgfarmersmarket,,,,61 N Green St.,Brownsburg ,Hendricks,Indiana,46112,06/01/2017 to 09/07/2017,Thu: 4:00 PM-7:00 PM;,,,,,,,-86.396511,39.844303,,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,4/26/2017 1:27:10 PM
1009721,Brownstown Farmers Market,http://www.brownstowndda.org,https://www.facebook.com/BrownstownFarmersMarket?ref=hl,,,,21313 Telegraph Road,Brownstown,Wayne,Michigan,48183,06/14/2016 to 08/30/2016,Tue: 12:00 PM-6:00 PM;,,,,,,,-83.2645968,42.1504155,,Y,N,N,Y,N,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,4/12/2016 11:23:58 AM
1004188,"Brownstown, Indiana Farmer's Market",http://www.brownstownchamber.org,,,,,Walnut St.,Brownstown,Jackson,Indiana,47220,,,,,,,,,-86.053,38.8794,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 13 2010  2:36PM
1004405,Brownsville Community Farmers Market,,,,,,"BMS Family Health Center lot, 592 Rockaway Ave.",New York City,Kings,New York,,,,,,,,,,-73.9098,40.6653,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001326,Brownsville Farmers Market,http://www.brownsvillefarmersmarket.net,,,,,16822 Willow Glen Road,Brownsville,Yuba,California,95919,06/14/2014 to 09/06/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-121.283162,39.457104,Other,N,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,5/24/2014 6:51:46 PM
1001910,Brownsville Farmers Market,http://www.gocfa.org,,,,,Park and Main,Brownsville,Linn,Oregon,97327,05/05/2016 to 10/27/2016,Thu: 3:00 PM-7:00 PM;,,,,,,,-122.984640,44.393595,,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,5/5/2016 10:36:06 AM
1008036,Brownsville Farmers Market,,,,,,32 Market Street,Brownsville,Fayette,Pennsylvania,15417,,,,,,,,,-79.888093,40.021370,,N,Y,N,N,N,-,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,4/1/2013 4:15:00 PM
1006168,Brownsville Farmers' Market,http://www.brownsvillefarmersmarket.com,https://www.facebook.com/BrownsvilleFarmersMarket,,,,"Linear Park, 6th & Ringgold St.",Brownsville,Cameron,Texas,78520,01/01/2014 to 01/01/2015,Sat: 9:00 AM-12:00 PM;,,,,,,,-97.494221,25.911617,Local government building grounds,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,3/31/2014 5:22:39 PM
1008924,Brownsville Pitkin YM,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,,Thomas Boyland St. at Pitkin Ave,Brooklyn,New York,New York,11212,07/13/2013 to 11/23/2013,Sat: 9:30 AM-3:30 PM;,,,,,,,-73.9135787,40.6692495,,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,9/25/2015 11:52:16 AM
1008922,Brownsville Rockaway YM,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,,Rockaway Ave at Livonia Ave,Brooklyn,New York,New York,11212,07/12/2013 to 11/22/2013,Fri: 1:00 PM-6:00 PM;,,,,,,,-73.908953,40.662546,Other,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/4/2014 5:06:16 PM
1006966,Brownwood Area Farmers Market,,,,,,Bank of America Parking lot at Baker & Main St.,Brownwood,Brown,Texas,76801,,,,,,,,,-98.9906,31.7084,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009204,Brownwood Farmers Market,http://www.localharvest.org/brownwood-farmers-market-M59762,,,,,2726 Brownwood Boulevard,Wildwood,,Florida,32163,,,,,,,,,-82.0219,28.8441,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1017968,Bruce Community Farmers Market,,Bruce Community Farmers Market,,,,Corner of Hwy 8 and N Alvey Street,Bruce,Rusk,Wisconsin,54819,06/01/2018 to 10/26/2018,Fri: 1:00 PM-5:00 PM;,,,,,,,-91.2746971,45.4551101,,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,7/27/2018 12:57:56 PM
1000211,Bruceton Farmers' Market,http://www.pcfamilyfit.org,,,,,Bruceton School Morgantown St.,Bruceton Mills,Preston,West Virginia,26525,,,,,,,,,-79.6413,39.661,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun  1 2010  8:25PM
1000161,Bruceton Mills Farmers Market,,,,,,Across from the Fire Hall,Bruceton Mills,Preston,West Virginia,26525,,,,,,,,,-79.6412,39.6587,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007142,Bruner's Gardens Farmers Market II,,,,,,"Omaha Street Rapid City, SD 57369",Rapid City,Pennington County,South Dakota,,,,,,,,,,-103.224,44.0831,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1016892,Brunswick Farmer's Market,http://www.brunswickfoodforest.org,Brunswick Farmer's Market,,,,1 E. Potomac Street ,Brunswick ,Frederick,Maryland,21716,05/27/2017 to 09/16/2017,Sat: 9:00 AM-12:00 PM;,,,,,,,-77.6269237,39.3129182,,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,5/9/2017 5:43:51 PM
1006260,Brunswick Farmers Market,http://www.townofbrunswick.org,,,,,18 Keyes Lane,Brunswick,Rensselaer,New York,12180,June to August,Tue:5:00 PM - 8:00 PM;,,,,,,,-73.620372,42.753063,Local government building grounds,N,N,Y,Y,N,-,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/16/2012 4:53:59 PM
1008607,Brunswick-Topsham Land Trust Farmers' Market at Crystal Spring Farm,http://www.btlt.org/farmers-market,,,,,277 Pleasant Hill Rd,Brunswick,Cumberland,Maine,04011,05/05/2018 to 11/03/2018,Sat: 8:30 AM-12:30 PM;,,,,,,,-69.995923,43.890786,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,7/26/2018 4:06:05 PM
1007369,Brush Farmers Market,http://www.brushchamber.org,,,,,1302 W Edison St.,Brush,Morgan,Colorado,80723,06/29/2013 to 09/21/2013,Sat: 8:00 AM-10:00 AM;,,,,,,,-103.6352521,40.2549432,Private business parking lot,Y,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/17/2013 1:59:09 PM
1012625,Bryan House Farmers Market,,,,,,1113  E. Mile 2 Rd,Mission ,Hidalgo,Texas,78574,10/01/2016 to ,Sat: 12:00 PM-2:00 PM;,,,,,,,-98.305365,26.241991,,Y,Y,N,N,N,-,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,7/15/2016 12:35:43 AM
1008485,Bryn Mawr Farmers' Market,http://www.farmtocity.org/FarmersMarkets.asp,https://www.facebook.com/Bryn-Mawr-Farmers-Market-104172772952887/,https://twitter.com/FarmtoCity,,,Lancaster and Bryn Mawr Avenues,Bryn Mawr ,Montgomery,Pennsylvania,19096,01/01/2016 to 12/31/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-75.317081,40.021098,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,6/29/2016 12:52:13 PM
1011923,BTN Lake Nona Farmers Market,http://BTNLakeNonaFarmersMarket.weebly.com,https://www.facebook.com/LakeNonaFarmersFreshMarket/,,,www.BTNWildlife.org,12350 Narcoossee Road,Orlando,Orange,Florida,32832,01/01/2016 to 12/31/2016,Sat: 9:00 AM-2:00 PM;,06/01/2016 to 09/05/2016,Sat: 9:00 AM-1:00 PM;,,,,,-81.246072,28.384765,,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,6/27/2016 2:53:39 PM
1006164,Buchanan Farmer' Market,http://www.buchananfarmersmarket.com,,,,,112 Days Avenue,Buchanan,Berrien,Michigan,49107,,,,,,,,,-86.3596,41.8272,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 22 2010  4:49PM
1008472,Buckeye Acres Farmers' Market,http://www.buckeye-acres.com,,,,,91 NE 600 Road,Warrensburg,Johnson,Missouri,64093,,,,,,,,,-93.723133,38.850198,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,-,N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,6/25/2013 4:06:35 PM
1011832,Buckeye Farmer's Market,http://www.buckeyeaz.gov,https://www.facebook.com/buckeyeaz.gov,https://twitter.com/buckeyeazgov,https://www.youtube.com/watch?v=IZmrP_tIBeo,,22865 West Lower Buckeye Road,Buckeye,Maricopa,Arizona,85326,04/23/2016 to 04/23/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-112.5421815,33.4205344,,Y,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/25/2016 5:56:25 PM
1009437,Buckfield Farmer's Market & Co op,,https://www.facebook.com/BuckfeildFarmersMarketCoOp,,,,868 Auburn RD (Rt 4 Pomodoros ),Turner,,Maine,04282,,,,,,,,,-70.2604,44.2396,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1001707,Buckhannon - Upshur Farmer's Market Association,,www.facebook.com/BuckhannonUpshurFarmerMarket,,,,Jaw Bone Park (South Florida Street),Buckhannon,Upshur,West Virginia,26201,,Mon: 8:00 AM-2:00 PM;Wed: 8:00 AM-2:00 PM;Fri: 8:00 AM-2:00 PM;Sat: 8:00 AM-2:00 PM;,,,,,,,-80.228348,38.992638,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/12/2013 11:38:29 AM
1003921,Buckingham County Farmers Market,,,,,,Rte. 20 & Rte. 15 (Dilwyn),Buckingham,Buckingham,Virginia,23921,,,,,,,,,-78.4741,37.5436,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009376,Buckland Farm Market,http://www.bucklandfarmmarket.com/,https://www.facebook.com/pages/Buckland-Farm-Market/102039677901,,,,4484 Lee Highway,Warrenton,,Virginia,20187,,,,,,,,,-77.6975,38.7716,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1019218,Buckroe Beach Farmers Market,http://villagevents@cox.net,,,,,100 N. First Street,Hampton,Hampton,Virginia,23664,05/05/2018 to 11/17/2018,Sat: 9:00 AM-1:00 PM;,,,,,,,-76.291807,37.041273,,Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,8/7/2018 10:09:43 AM
1008953,Bucksport Bay Farmers' Market,,https://www.facebook.com/BucksportBayFarmersMarket,,,,99 Main Street,Bucksport ,Hancock,Maine,04416,05/16/2019 to 10/24/2019,Thu: 2:00 PM-5:00 PM;,,,,,,,-68.796497,44.572636,,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,12/27/2018 2:46:54 PM
1005010,Buckwalters Farmers Market,,,,,,101 Buckwalter Place,Bluffton,Beaufort,South Carolina,29910,,,,,,,,,-80.9169,32.2715,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1000170,Buena Vista Community Market,http://www.bvmarket.com,,,,,Magnolia Parking Lot,Buena Vista,Buena Vista,Virginia,24416,,,,,,,,,-79.3531,37.7373,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006844,Buena Vista Farmers Market,,,,,,US-24 and W Main St,Buena Vista,,Colorado,,,,,,,,,,-106.133,38.8418,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1006166,Buffalo Center Farmers Market,,,,,,Hwy 9 west of Drivers Choice Restaurant,Buffalo Center,Winnebago,Iowa,550424,,,,,,,,,-93.9466,43.3858,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006993,Buffalo Farmers' Market,,,,,,501 Cherry St.,Buffalo,Dallas,Missouri,65622,April to November,Tue:3:00 PM - 7:00 PM;,,,,,,,-93.0897629,37.6424820,,N,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,6/5/2012 2:39:05 PM
1002305,Buffalo Main Street Market,http://www.mainstreetbuffalo.org,,,,,3 S. Main St.,Buffalo,Johnson,Wyoming,82834,July to September,Wed:4:00 PM - 6:30 PM;,,,,,,,-106.699,44.3465,,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4/26/2012 3:25:16 PM
1001368,Bullock County Farmers Market,,,,,,Union Springs Nutrition Site,Union Springs,Bullock,Alabama,36089,,,,,,,,,-85.7184,32.1452,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 20 2010 11:26AM
1010621,Bunnell Farmers Market,,https://www.facebook.com/bunnellfarmswapandmarket?ref=hl,,,,2551 north state st,Bunnell,Flagler,Florida,32110,01/01/2014 to 12/31/2014,Sat: 8:00 AM-1:00 PM;,,,,,,,-81.267257,29.491841,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,9/30/2014 8:11:00 AM
1000843,Burbank Certified Farmers' Market,http://www.burbankfarmersmarket.org,https://www.facebook.com/burbankfarmersmarket,@BurbFarmMkt,,burbankfarmersmarket,"150 N. Third Street Burbank, CA 91502",Burbank,Los Angeles,California,91502,,,01/01/2016 to 12/31/2016,Sat: 8:00 AM-12:30 PM;,,,,,-118.3079771,34.1828004,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,12/19/2018 10:09:45 AM
1001541,Burien Farmers Market,http://www.discoverburien.com,,,,,5th Place SW & Southwest 152nd St.,Burien,King,Washington,98166,05/01/2012 to 10/31/2012,Thu: 11:00 AM-6:00 PM;,,,,,,,-122.340479,47.466953,Closed-off public street,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,5/20/2014 11:50:10 AM
1019492,Burke ,https://www.fairfaxcounty.gov/parks/farmersmarkets/burke,https://www.facebook.com/events/786233015044186/,,,@fairfaxfarmmarkets,5671 Roberts Parkway,Burke,Fairfax,Virginia,22015,04/13/2019 to 12/21/2019,Sat: 8:00 AM-12:00 PM;,,,,,,,-77.263568,38.776991,,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,N,4/25/2019 2:21:52 PM
1018514,Burke Area Farmers Market,https://www.burkeareafarmersmarket.com,https://www.facebook.com/BurkeAreaFarmersMarket/,,,,Main Street,Burke,Gregory,South Dakota,57523,07/06/2017 to 10/12/2017,Thu: 4:30 PM-6:00 PM;,,,,,,,-99.292660,43.180731,,Y,N,N,N,Y,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/3/2017 2:56:51 PM
1000503,Burke County Farmer's Market II,,,,,,Faett Street,Valdese,Burke,North Carolina,28690,,Wed: 8:00 AM-12:00 PM;Fri: 2:00 PM-5:00 PM;,,,,,,,-81.564792,35.742685,Local government building grounds,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/1/2013 2:07:10 PM
1019241,Burkesville Farmers Market,,facebook.com/cumberlandcountyfood,,,,204 South Main,Burkesville ,Cumberland,Kentucky,42717,04/14/2018 to 10/13/2018,Tue: 11:00 AM-4:00 PM;Thu: 11:00 AM-4:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-85.372124,36.788716,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,9/4/2018 11:00:13 AM
1009233,Burleson Farmers Market,http://www.burlesonfarmersmarket.com/,,,,,217 W Renfro,Burleson,,Texas,76028,,,,,,,,,-97.3239,32.5426,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1011375,Burlingame Farmers Market,,https://www.facebook.com/pages/Burlingame-Kansas-Farmers-Market/1392689114394059?fref=ts&ref=br_tf,,,,,Burlingame ,Osage,Kansas,,03/05/2015 to 10/29/2015,Thu: 4:00 PM-8:00 PM;,,,,,,,-95.835553,38.750494,,Y,N,N,Y,Y,-,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/16/2015 6:27:34 PM
1005322,Burlingame Fresh Market Farmers Market,http://www.burlingamechamber.org,,,,,Howard Ave. & Park,Burlingame,San Mateo,California,94010,,,,,,,,,-122.346,37.5773,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007666,Burlington County Farmers Market,http://www.burlcoagcenter.com,,,,,500 Centerton Rd.,Moorestown,Burlington,New Jersey,08505,,,,,,,,,-74.8951,39.9853,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 16 2010  2:36PM
1011402,Burlington Downtown Farmers Market,http://www.farmersfeedingfolks.org,https://www.facebook.com/FarmersFeedingFolks,https://twitter.com/FarmMarketBurNC,,,Front st. and Spring St.,Burlington,Alamance,North Carolina,27216,04/02/2016 to 10/29/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,-79.435955,36.093215,,Y,N,N,N,Y,-,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2/27/2016 2:19:42 AM
